Problem Size        ,Thread Count        ,Schedule Type       ,Time Taken (Mean) [s],Time Taken STD [s]
1048576             ,8                   ,dynamic[128]        ,0.00533602          ,0.000118847
1048576             ,8                   ,guided              ,0.000663916         ,8.9077e-05
1048576             ,8                   ,guided[1]           ,0.00063741          ,6.47886e-05
1048576             ,8                   ,guided[2]           ,0.000596896         ,4.75568e-05
1048576             ,8                   ,guided[4]           ,0.000607916         ,5.80471e-05
1048576             ,8                   ,guided[8]           ,0.000595727         ,3.83758e-05
1048576             ,8                   ,guided[16]          ,0.000596894         ,4.26224e-05
1048576             ,8                   ,guided[32]          ,0.000602615         ,6.1302e-05
1048576             ,8                   ,guided[64]          ,0.000590842         ,3.8555e-05
1048576             ,8                   ,guided[128]         ,0.000595211         ,5.12201e-05
1048576             ,8                   ,auto                ,0.00100856          ,9.05935e-05
1048576             ,8                   ,runtime             ,0.105683            ,0.011093
1048576             ,12                  ,static              ,0.000738785         ,2.43794e-05
1048576             ,12                  ,static[1]           ,0.000918064         ,6.30267e-05
1048576             ,12                  ,static[2]           ,0.000812645         ,2.3597e-05
1048576             ,12                  ,static[4]           ,0.000941784         ,3.23144e-05
1048576             ,12                  ,static[8]           ,0.000828247         ,1.46318e-05
1048576             ,12                  ,static[16]          ,0.000840172         ,0.000106403
1048576             ,12                  ,static[32]          ,0.000802778         ,8.62408e-05
1048576             ,12                  ,static[64]          ,0.00075572          ,1.56721e-05
1048576             ,12                  ,static[128]         ,0.00074742          ,1.54262e-05
1048576             ,12                  ,dynamic             ,0.0990149           ,0.011286
1048576             ,12                  ,dynamic[1]          ,0.0984452           ,0.0116446
1048576             ,12                  ,dynamic[2]          ,0.0537143           ,0.00823638
1048576             ,12                  ,dynamic[4]          ,0.032224            ,0.00571995
1048576             ,12                  ,dynamic[8]          ,0.0215647           ,0.0034887
1048576             ,12                  ,dynamic[16]         ,0.0145476           ,0.00194508
1048576             ,12                  ,dynamic[32]         ,0.0103386           ,0.000829013
1048576             ,12                  ,dynamic[64]         ,0.00784981          ,0.00016687
1048576             ,12                  ,dynamic[128]        ,0.00574076          ,0.000451238
1048576             ,12                  ,guided              ,0.000652481         ,2.94701e-05
1048576             ,12                  ,guided[1]           ,0.000652873         ,2.87732e-05
1048576             ,12                  ,guided[2]           ,0.000647968         ,3.09918e-05
1048576             ,12                  ,guided[4]           ,0.000649203         ,2.83017e-05
1048576             ,12                  ,guided[8]           ,0.000644586         ,2.77435e-05
1048576             ,12                  ,guided[16]          ,0.000670428         ,3.86299e-05
1048576             ,12                  ,guided[32]          ,0.000643353         ,2.79051e-05
1048576             ,12                  ,guided[64]          ,0.00065007          ,2.78239e-05
1048576             ,12                  ,guided[128]         ,0.000645758         ,2.78983e-05
1048576             ,12                  ,auto                ,0.000736037         ,2.66492e-05
1048576             ,12                  ,runtime             ,0.100581            ,0.0124222
1048576             ,16                  ,static              ,0.000678632         ,5.17495e-05
1048576             ,16                  ,static[1]           ,0.000881292         ,0.000115716
1048576             ,16                  ,static[2]           ,0.000846053         ,0.000146791
1048576             ,16                  ,static[4]           ,0.000836342         ,9.7644e-05
1048576             ,16                  ,static[8]           ,0.000717412         ,4.09395e-05
1048576             ,16                  ,static[16]          ,0.000699955         ,6.79168e-05
1048576             ,16                  ,static[32]          ,0.00070457          ,8.23752e-05
1048576             ,16                  ,static[64]          ,0.000682836         ,8.01909e-05
1048576             ,16                  ,static[128]         ,0.00073828          ,0.000129098
1048576             ,16                  ,dynamic             ,0.0952999           ,0.0124799
1048576             ,16                  ,dynamic[1]          ,0.0945856           ,0.01042
1048576             ,16                  ,dynamic[2]          ,0.0542352           ,0.0090833
1048576             ,16                  ,dynamic[4]          ,0.0320884           ,0.00554992
1048576             ,16                  ,dynamic[8]          ,0.0204305           ,0.0032879
1048576             ,16                  ,dynamic[16]         ,0.0147541           ,0.00194891
1048576             ,16                  ,dynamic[32]         ,0.0103359           ,0.000928387
1048576             ,16                  ,dynamic[64]         ,0.0079791           ,0.000444048
1048576             ,16                  ,dynamic[128]        ,0.00588585          ,0.000128932
1048576             ,16                  ,guided              ,0.000751926         ,8.02762e-05
1048576             ,16                  ,guided[1]           ,0.000714233         ,6.60677e-05
1048576             ,16                  ,guided[2]           ,0.000685698         ,2.61464e-05
1048576             ,16                  ,guided[4]           ,0.000694103         ,3.32752e-05
1048576             ,16                  ,guided[8]           ,0.000698919         ,3.20025e-05
1048576             ,16                  ,guided[16]          ,0.000678748         ,2.45248e-05
1048576             ,16                  ,guided[32]          ,0.000679476         ,3.39422e-05
1048576             ,16                  ,guided[64]          ,0.000675885         ,2.70044e-05
1048576             ,16                  ,guided[128]         ,0.000665548         ,2.24904e-05
1048576             ,16                  ,auto                ,0.00079181          ,0.000146185
1048576             ,16                  ,runtime             ,0.100082            ,0.0137197
1048576             ,32                  ,static              ,0.00084327          ,0.000150381
1048576             ,32                  ,static[1]           ,0.00100626          ,5.42023e-05
1048576             ,32                  ,static[2]           ,0.000976586         ,5.479e-05
1048576             ,32                  ,static[4]           ,0.000935039         ,4.56451e-05
1048576             ,32                  ,static[8]           ,0.000857636         ,4.68897e-05
1048576             ,32                  ,static[16]          ,0.000862903         ,6.31234e-05
1048576             ,32                  ,static[32]          ,0.000911744         ,7.68515e-05
1048576             ,32                  ,static[64]          ,0.000859939         ,0.000171323
1048576             ,32                  ,static[128]         ,0.000801789         ,5.039e-05
1048576             ,32                  ,dynamic             ,0.0906505           ,0.00895844
1048576             ,32                  ,dynamic[1]          ,0.0884977           ,0.00850831
1048576             ,32                  ,dynamic[2]          ,0.0506179           ,0.00768672
1048576             ,32                  ,dynamic[4]          ,0.0304035           ,0.00504594
1048576             ,32                  ,dynamic[8]          ,0.0190958           ,0.00285469
1048576             ,32                  ,dynamic[16]         ,0.0140012           ,0.00218248
1048576             ,32                  ,dynamic[32]         ,0.00990667          ,0.000805323
1048576             ,32                  ,dynamic[64]         ,0.00784439          ,0.00052174
1048576             ,32                  ,dynamic[128]        ,0.00540139          ,0.00123406
1048576             ,32                  ,guided              ,0.000899849         ,5.6346e-05
1048576             ,32                  ,guided[1]           ,0.000876091         ,4.76558e-05
1048576             ,32                  ,guided[2]           ,0.000859096         ,4.27875e-05
1048576             ,32                  ,guided[4]           ,0.000848072         ,3.53767e-05
1048576             ,32                  ,guided[8]           ,0.000860995         ,4.83204e-05
1048576             ,32                  ,guided[16]          ,0.000851268         ,4.60392e-05
1048576             ,32                  ,guided[32]          ,0.000832251         ,4.63661e-05
1048576             ,32                  ,guided[64]          ,0.000820893         ,3.29688e-05
1048576             ,32                  ,guided[128]         ,0.00080918          ,2.99406e-05
1048576             ,32                  ,auto                ,0.000782175         ,4.83289e-05
1048576             ,32                  ,runtime             ,0.0928249           ,0.0119273
1048576             ,64                  ,static              ,0.00118997          ,0.000276199
1048576             ,64                  ,static[1]           ,0.00143366          ,7.03552e-05
1048576             ,64                  ,static[2]           ,0.00130276          ,0.000155917
1048576             ,64                  ,static[4]           ,0.00122353          ,5.29065e-05
1048576             ,64                  ,static[8]           ,0.00117954          ,8.32715e-05
1048576             ,64                  ,static[16]          ,0.00118884          ,8.62317e-05
1048576             ,64                  ,static[32]          ,0.00116661          ,6.36203e-05
1048576             ,64                  ,static[64]          ,0.00112075          ,6.996e-05
1048576             ,64                  ,static[128]         ,0.00118346          ,6.60647e-05
1048576             ,64                  ,dynamic             ,0.0985605           ,0.0151689
1048576             ,64                  ,dynamic[1]          ,0.0992658           ,0.0159159
1048576             ,64                  ,dynamic[2]          ,0.0589532           ,0.0135924
1048576             ,64                  ,dynamic[4]          ,0.038945            ,0.0121
1048576             ,64                  ,dynamic[8]          ,0.0265552           ,0.00689837
1048576             ,64                  ,dynamic[16]         ,0.01795             ,0.00251268
1048576             ,64                  ,dynamic[32]         ,0.0109991           ,0.000909881
1048576             ,64                  ,dynamic[64]         ,0.00741558          ,0.00106918
1048576             ,64                  ,dynamic[128]        ,0.00471832          ,0.00146141
1048576             ,64                  ,guided              ,0.00125861          ,7.49482e-05
1048576             ,64                  ,guided[1]           ,0.00125124          ,6.52664e-05
1048576             ,64                  ,guided[2]           ,0.00123015          ,6.54366e-05
1048576             ,64                  ,guided[4]           ,0.00122843          ,6.59609e-05
1048576             ,64                  ,guided[8]           ,0.00120196          ,6.30814e-05
1048576             ,64                  ,guided[16]          ,0.00117993          ,6.82607e-05
1048576             ,64                  ,guided[32]          ,0.00117974          ,6.20557e-05
1048576             ,64                  ,guided[64]          ,0.00117398          ,6.12269e-05
1048576             ,64                  ,guided[128]         ,0.00114116          ,5.50304e-05
1048576             ,64                  ,auto                ,0.00109254          ,6.26137e-05
1048576             ,64                  ,runtime             ,0.103981            ,0.0181487
1048576             ,128                 ,static              ,0.00168479          ,0.000238046
1048576             ,128                 ,static[1]           ,0.00206438          ,0.000223127
1048576             ,128                 ,static[2]           ,0.00185998          ,8.8397e-05
1048576             ,128                 ,static[4]           ,0.00182294          ,6.90228e-05
1048576             ,128                 ,static[8]           ,0.00184891          ,0.000242381
1048576             ,128                 ,static[16]          ,0.00175964          ,9.62921e-05
1048576             ,128                 ,static[32]          ,0.00174348          ,9.82917e-05
1048576             ,128                 ,static[64]          ,0.00169268          ,5.66451e-05
1048576             ,128                 ,static[128]         ,0.00170377          ,7.63945e-05
1048576             ,128                 ,dynamic             ,0.138032            ,0.0397195
1048576             ,128                 ,dynamic[1]          ,0.133597            ,0.0434303
1048576             ,128                 ,dynamic[2]          ,0.0892647           ,0.0321233
1048576             ,128                 ,dynamic[4]          ,0.0561162           ,0.0160305
1048576             ,128                 ,dynamic[8]          ,0.0398019           ,0.006275
1048576             ,128                 ,dynamic[16]         ,0.0222776           ,0.00142742
1048576             ,128                 ,dynamic[32]         ,0.0127684           ,0.000302085
1048576             ,128                 ,dynamic[64]         ,0.00753518          ,0.000660065
1048576             ,128                 ,dynamic[128]        ,0.00460966          ,0.000816727
1048576             ,128                 ,guided              ,0.00201853          ,0.000120399
1048576             ,128                 ,guided[1]           ,0.00201325          ,0.000141182
1048576             ,128                 ,guided[2]           ,0.00201327          ,0.000135903
1048576             ,128                 ,guided[4]           ,0.00196251          ,0.000119634
1048576             ,128                 ,guided[8]           ,0.00190967          ,8.92522e-05
1048576             ,128                 ,guided[16]          ,0.00189479          ,8.14684e-05
1048576             ,128                 ,guided[32]          ,0.00184673          ,0.00010625
1048576             ,128                 ,guided[64]          ,0.00182156          ,0.000100242
1048576             ,128                 ,guided[128]         ,0.00177519          ,9.98134e-05
1048576             ,128                 ,auto                ,0.00167207          ,6.75735e-05
1048576             ,128                 ,runtime             ,0.130369            ,0.0344786
4194304             ,1                   ,static              ,0.0148116           ,0.000952197
4194304             ,1                   ,static[1]           ,0.0173502           ,0.000490494
4194304             ,1                   ,static[2]           ,0.0157188           ,0.00161965
4194304             ,1                   ,static[4]           ,0.0151481           ,0.00138647
4194304             ,1                   ,static[8]           ,0.0151241           ,0.0011577
4194304             ,1                   ,static[16]          ,0.0148146           ,0.000746389
4194304             ,1                   ,static[32]          ,0.014868            ,0.000919458
4194304             ,1                   ,static[64]          ,0.0146421           ,0.000137226
4194304             ,1                   ,static[128]         ,0.0147227           ,0.000388912
4194304             ,1                   ,dynamic             ,0.177364            ,0.00495015
4194304             ,1                   ,dynamic[1]          ,0.177939            ,0.0050486
4194304             ,1                   ,dynamic[2]          ,0.0960333           ,0.00269146
4194304             ,1                   ,dynamic[4]          ,0.0553265           ,0.00305677
4194304             ,1                   ,dynamic[8]          ,0.0351987           ,0.00212884
4194304             ,1                   ,dynamic[16]         ,0.0248522           ,0.00107161
4194304             ,1                   ,dynamic[32]         ,0.0199379           ,0.000232818
4194304             ,1                   ,dynamic[64]         ,0.0171748           ,0.000419024
4194304             ,1                   ,dynamic[128]        ,0.0160118           ,0.000882717
4194304             ,1                   ,guided              ,0.0149333           ,0.0011605
4194304             ,1                   ,guided[1]           ,0.0146842           ,0.00100405
4194304             ,1                   ,guided[2]           ,0.0151187           ,0.00202477
4194304             ,1                   ,guided[4]           ,0.0147706           ,0.000781863
4194304             ,1                   ,guided[8]           ,0.0147391           ,0.000652143
4194304             ,1                   ,guided[16]          ,0.0147242           ,0.00144478
4194304             ,1                   ,guided[32]          ,0.0147909           ,0.00137509
4194304             ,1                   ,guided[64]          ,0.0147177           ,0.00133086
4194304             ,1                   ,guided[128]         ,0.0145505           ,0.000172432
4194304             ,1                   ,auto                ,0.0147892           ,0.000618409
4194304             ,1                   ,runtime             ,0.20136             ,0.00616147
4194304             ,2                   ,static              ,0.0074814           ,0.000519967
4194304             ,2                   ,static[1]           ,0.00876446          ,8.48879e-05
4194304             ,2                   ,static[2]           ,0.00807229          ,0.000686852
4194304             ,2                   ,static[4]           ,0.0088144           ,0.000806629
4194304             ,2                   ,static[8]           ,0.00792679          ,0.000202108
4194304             ,2                   ,static[16]          ,0.00777741          ,0.00045788
4194304             ,2                   ,static[32]          ,0.00750976          ,0.000158081
4194304             ,2                   ,static[64]          ,0.00748925          ,0.000202014
4194304             ,2                   ,static[128]         ,0.00758037          ,0.000784133
4194304             ,2                   ,dynamic             ,0.30032             ,0.0152762
4194304             ,2                   ,dynamic[1]          ,0.294323            ,0.00735899
4194304             ,2                   ,dynamic[2]          ,0.158904            ,0.00378564
4194304             ,2                   ,dynamic[4]          ,0.0986834           ,0.00523372
4194304             ,2                   ,dynamic[8]          ,0.0593199           ,0.000934478
4194304             ,2                   ,dynamic[16]         ,0.038544            ,0.00395375
4194304             ,2                   ,dynamic[32]         ,0.0278229           ,0.00370414
4194304             ,2                   ,dynamic[64]         ,0.0148787           ,0.000704331
4194304             ,2                   ,dynamic[128]        ,0.0104998           ,0.00064954
4194304             ,2                   ,guided              ,0.0073699           ,0.000149115
4194304             ,2                   ,guided[1]           ,0.00740232          ,0.000443378
4194304             ,2                   ,guided[2]           ,0.00735457          ,8.79e-05
4194304             ,2                   ,guided[4]           ,0.00735583          ,8.15524e-05
4194304             ,2                   ,guided[8]           ,0.00735524          ,8.6397e-05
4194304             ,2                   ,guided[16]          ,0.0073681           ,0.000189043
4194304             ,2                   ,guided[32]          ,0.0073668           ,0.000240717
4194304             ,2                   ,guided[64]          ,0.00733731          ,3.49323e-05
4194304             ,2                   ,guided[128]         ,0.00734364          ,4.44026e-05
4194304             ,2                   ,auto                ,0.00775134          ,0.00128581
4194304             ,2                   ,runtime             ,0.313942            ,0.00847008
4194304             ,4                   ,static              ,0.0038356           ,0.00022959
4194304             ,4                   ,static[1]           ,0.00468565          ,0.000735775
4194304             ,4                   ,static[2]           ,0.00413532          ,8.89627e-05
4194304             ,4                   ,static[4]           ,0.00466931          ,0.000311791
4194304             ,4                   ,static[8]           ,0.00425082          ,0.000711312
4194304             ,4                   ,static[16]          ,0.00420622          ,0.000122467
4194304             ,4                   ,static[32]          ,0.00420012          ,0.000619992
4194304             ,4                   ,static[64]          ,0.0040024           ,0.000591241
4194304             ,4                   ,static[128]         ,0.00386705          ,0.000249049
4194304             ,4                   ,dynamic             ,0.284611            ,0.00732203
4194304             ,4                   ,dynamic[1]          ,0.28541             ,0.00560667
4194304             ,4                   ,dynamic[2]          ,0.156099            ,0.00513461
4194304             ,4                   ,dynamic[4]          ,0.0917646           ,0.00417357
4194304             ,4                   ,dynamic[8]          ,0.0593087           ,0.00103744
4194304             ,4                   ,dynamic[16]         ,0.043719            ,0.00240109
4194304             ,4                   ,dynamic[32]         ,0.0351886           ,0.000891404
4194304             ,4                   ,dynamic[64]         ,0.0296239           ,0.000679737
4194304             ,4                   ,dynamic[128]        ,0.0169492           ,0.000513531
4194304             ,4                   ,guided              ,0.00373936          ,7.73424e-05
4194304             ,4                   ,guided[1]           ,0.00379339          ,0.000444217
4194304             ,4                   ,guided[2]           ,0.00376411          ,0.000161736
4194304             ,4                   ,guided[4]           ,0.00374538          ,7.01918e-05
4194304             ,4                   ,guided[8]           ,0.00383751          ,0.000356841
4194304             ,4                   ,guided[16]          ,0.00374974          ,0.00015904
4194304             ,4                   ,guided[32]          ,0.0037411           ,0.000117766
4194304             ,4                   ,guided[64]          ,0.00375014          ,0.000169446
4194304             ,4                   ,guided[128]         ,0.00378054          ,0.00028766
4194304             ,4                   ,auto                ,0.00381094          ,0.000248901
4194304             ,4                   ,runtime             ,0.296873            ,0.00672768
4194304             ,6                   ,static              ,0.00287884          ,0.000768015
4194304             ,6                   ,static[1]           ,0.00362608          ,0.000926747
4194304             ,6                   ,static[2]           ,0.00306057          ,0.000494337
4194304             ,6                   ,static[4]           ,0.00365561          ,0.000836647
4194304             ,6                   ,static[8]           ,0.00357157          ,0.000369574
4194304             ,6                   ,static[16]          ,0.00414782          ,0.00108015
4194304             ,6                   ,static[32]          ,0.00305774          ,0.000628101
4194304             ,6                   ,static[64]          ,0.00274416          ,0.000276381
4194304             ,6                   ,static[128]         ,0.00275861          ,0.000441281
4194304             ,6                   ,dynamic             ,0.304577            ,0.00801139
4194304             ,6                   ,dynamic[1]          ,0.304323            ,0.00828943
4194304             ,6                   ,dynamic[2]          ,0.165223            ,0.00489356
4194304             ,6                   ,dynamic[4]          ,0.0982991           ,0.00384793
4194304             ,6                   ,dynamic[8]          ,0.0643184           ,0.00319599
4194304             ,6                   ,dynamic[16]         ,0.0459126           ,0.00215732
4194304             ,6                   ,dynamic[32]         ,0.0359292           ,0.000671352
4194304             ,6                   ,dynamic[64]         ,0.0300373           ,0.000391519
4194304             ,6                   ,dynamic[128]        ,0.0203715           ,0.000550864
4194304             ,6                   ,guided              ,0.00267529          ,0.000316498
4194304             ,6                   ,guided[1]           ,0.00267306          ,0.000275829
4194304             ,6                   ,guided[2]           ,0.00264527          ,0.000221307
4194304             ,6                   ,guided[4]           ,0.00271535          ,0.000322818
4194304             ,6                   ,guided[8]           ,0.00263386          ,0.000245877
4194304             ,6                   ,guided[16]          ,0.00272249          ,0.000289163
4194304             ,6                   ,guided[32]          ,0.00279577          ,0.000446798
4194304             ,6                   ,guided[64]          ,0.00266851          ,0.0002233
4194304             ,6                   ,guided[128]         ,0.00272103          ,0.00041294
4194304             ,6                   ,auto                ,0.00285578          ,0.000597348
4194304             ,6                   ,runtime             ,0.313611            ,0.00863808
4194304             ,8                   ,static              ,0.00270145          ,0.00075054
4194304             ,8                   ,static[1]           ,0.00282401          ,0.000749303
4194304             ,8                   ,static[2]           ,0.00287217          ,0.000884019
4194304             ,8                   ,static[4]           ,0.00299145          ,0.000725407
4194304             ,8                   ,static[8]           ,0.0029815           ,0.000510091
4194304             ,8                   ,static[16]          ,0.00256657          ,0.000595406
4194304             ,8                   ,static[32]          ,0.00267312          ,0.000734654
4194304             ,8                   ,static[64]          ,0.00253721          ,0.000738548
4194304             ,8                   ,static[128]         ,0.00239758          ,0.000634153
4194304             ,8                   ,dynamic             ,0.394009            ,0.0281177
4194304             ,8                   ,dynamic[1]          ,0.389488            ,0.0284362
4194304             ,8                   ,dynamic[2]          ,0.205449            ,0.0134362
4194304             ,8                   ,dynamic[4]          ,0.12099             ,0.00909021
4194304             ,8                   ,dynamic[8]          ,0.0732412           ,0.00664039
4194304             ,8                   ,dynamic[16]         ,0.0534808           ,0.00391825
4194304             ,8                   ,dynamic[32]         ,0.0393764           ,0.00166044
4194304             ,8                   ,dynamic[64]         ,0.0311285           ,0.000593529
4194304             ,8                   ,dynamic[128]        ,0.0213763           ,0.000461911
4194304             ,8                   ,guided              ,0.00229093          ,0.000311528
4194304             ,8                   ,guided[1]           ,0.00231483          ,0.000400991
4194304             ,8                   ,guided[2]           ,0.00224104          ,0.000341271
4194304             ,8                   ,guided[4]           ,0.00240489          ,0.000450248
4194304             ,8                   ,guided[8]           ,0.00217471          ,0.000289393
4194304             ,8                   ,guided[16]          ,0.002249            ,0.00034119
4194304             ,8                   ,guided[32]          ,0.00223599          ,0.000330091
4194304             ,8                   ,guided[64]          ,0.00223134          ,0.00032796
4194304             ,8                   ,guided[128]         ,0.00220994          ,0.00033773
4194304             ,8                   ,auto                ,0.00257981          ,0.000706877
4194304             ,8                   ,runtime             ,0.390128            ,0.0225885
4194304             ,12                  ,static              ,0.00250017          ,4.66668e-05
4194304             ,12                  ,static[1]           ,0.00314527          ,0.000102947
4194304             ,12                  ,static[2]           ,0.00283627          ,0.000153235
4194304             ,12                  ,static[4]           ,0.00311767          ,0.000106107
4194304             ,12                  ,static[8]           ,0.00289384          ,0.000261941
4194304             ,12                  ,static[16]          ,0.00278368          ,0.000438837
4194304             ,12                  ,static[32]          ,0.00265956          ,0.000141846
4194304             ,12                  ,static[64]          ,0.00258612          ,7.86764e-05
4194304             ,12                  ,static[128]         ,0.00255258          ,9.84722e-05
4194304             ,12                  ,dynamic             ,0.371543            ,0.0244575
4194304             ,12                  ,dynamic[1]          ,0.371672            ,0.0267452
4194304             ,12                  ,dynamic[2]          ,0.202841            ,0.0127688
4194304             ,12                  ,dynamic[4]          ,0.118695            ,0.0112446
4194304             ,12                  ,dynamic[8]          ,0.0758398           ,0.00664736
4194304             ,12                  ,dynamic[16]         ,0.0526628           ,0.00422949
4194304             ,12                  ,dynamic[32]         ,0.0381943           ,0.00191912
4194304             ,12                  ,dynamic[64]         ,0.0303453           ,0.000521782
4194304             ,12                  ,dynamic[128]        ,0.0223553           ,0.000374236
4194304             ,12                  ,guided              ,0.00237916          ,0.000193389
4194304             ,12                  ,guided[1]           ,0.00225728          ,0.000142205
4194304             ,12                  ,guided[2]           ,0.00237372          ,0.000223905
4194304             ,12                  ,guided[4]           ,0.00230696          ,0.0001519
4194304             ,12                  ,guided[8]           ,0.0022575           ,0.000148219
4194304             ,12                  ,guided[16]          ,0.00238206          ,0.000232151
4194304             ,12                  ,guided[32]          ,0.0022142           ,0.000131931
4194304             ,12                  ,guided[64]          ,0.00220922          ,0.000118654
4194304             ,12                  ,guided[128]         ,0.00223141          ,0.000152976
4194304             ,12                  ,auto                ,0.00252144          ,0.000103529
4194304             ,12                  ,runtime             ,0.387282            ,0.0201639
4194304             ,16                  ,static              ,0.00269383          ,0.000552572
4194304             ,16                  ,static[1]           ,0.00300556          ,0.000585684
4194304             ,16                  ,static[2]           ,0.00257503          ,0.0003663
4194304             ,16                  ,static[4]           ,0.00292405          ,0.000398738
4194304             ,16                  ,static[8]           ,0.00267384          ,0.000381666
4194304             ,16                  ,static[16]          ,0.00249446          ,0.000362538
4194304             ,16                  ,static[32]          ,0.0024401           ,0.000356098
4194304             ,16                  ,static[64]          ,0.00264376          ,0.000463407
4194304             ,16                  ,static[128]         ,0.00252893          ,0.000420863
4194304             ,16                  ,dynamic             ,0.376983            ,0.0215002
4194304             ,16                  ,dynamic[1]          ,0.379744            ,0.0206958
4194304             ,16                  ,dynamic[2]          ,0.209564            ,0.0153892
4194304             ,16                  ,dynamic[4]          ,0.118243            ,0.0100668
4194304             ,16                  ,dynamic[8]          ,0.076274            ,0.0070707
4194304             ,16                  ,dynamic[16]         ,0.0536364           ,0.00396332
4194304             ,16                  ,dynamic[32]         ,0.0385617           ,0.00176652
4194304             ,16                  ,dynamic[64]         ,0.0305917           ,0.000839089
4194304             ,16                  ,dynamic[128]        ,0.0229577           ,0.00026696
4194304             ,16                  ,guided              ,0.00232422          ,0.000211994
4194304             ,16                  ,guided[1]           ,0.00215974          ,0.000166211
4194304             ,16                  ,guided[2]           ,0.00214809          ,0.000161931
4194304             ,16                  ,guided[4]           ,0.0022032           ,0.000189499
4194304             ,16                  ,guided[8]           ,0.00214655          ,0.000169173
4194304             ,16                  ,guided[16]          ,0.00221831          ,0.000233144
4194304             ,16                  ,guided[32]          ,0.00212536          ,0.000160152
4194304             ,16                  ,guided[64]          ,0.00214423          ,0.000192973
4194304             ,16                  ,guided[128]         ,0.00217753          ,0.000208218
4194304             ,16                  ,auto                ,0.00251368          ,0.000484182
4194304             ,16                  ,runtime             ,0.389198            ,0.0223417
4194304             ,32                  ,static              ,0.00267635          ,0.000537175
4194304             ,32                  ,static[1]           ,0.00350673          ,0.0005694
4194304             ,32                  ,static[2]           ,0.00336563          ,0.000486507
4194304             ,32                  ,static[4]           ,0.00326916          ,0.000635642
4194304             ,32                  ,static[8]           ,0.0028147           ,0.000288602
4194304             ,32                  ,static[16]          ,0.00268621          ,0.000301673
4194304             ,32                  ,static[32]          ,0.0026049           ,0.000256578
4194304             ,32                  ,static[64]          ,0.00245739          ,0.000225017
4194304             ,32                  ,static[128]         ,0.00244349          ,0.000237668
4194304             ,32                  ,dynamic             ,0.368888            ,0.0236964
4194304             ,32                  ,dynamic[1]          ,0.374263            ,0.0486944
4194304             ,32                  ,dynamic[2]          ,0.201945            ,0.0272381
4194304             ,32                  ,dynamic[4]          ,0.113076            ,0.00780151
4194304             ,32                  ,dynamic[8]          ,0.0747869           ,0.00631599
4194304             ,32                  ,dynamic[16]         ,0.0516916           ,0.00379787
4194304             ,32                  ,dynamic[32]         ,0.0383366           ,0.0016124
4194304             ,32                  ,dynamic[64]         ,0.03037             ,0.00139934
4194304             ,32                  ,dynamic[128]        ,0.023332            ,0.00131649
4194304             ,32                  ,guided              ,0.00261667          ,0.000459844
4194304             ,32                  ,guided[1]           ,0.00228977          ,8.85718e-05
4194304             ,32                  ,guided[2]           ,0.00232156          ,9.90551e-05
4194304             ,32                  ,guided[4]           ,0.0023218           ,0.000103957
4194304             ,32                  ,guided[8]           ,0.00233022          ,0.000123845
4194304             ,32                  ,guided[16]          ,0.00230052          ,0.000126881
4194304             ,32                  ,guided[32]          ,0.00223991          ,8.81385e-05
4194304             ,32                  ,guided[64]          ,0.00226443          ,0.000112424
4194304             ,32                  ,guided[128]         ,0.00222075          ,9.21315e-05
4194304             ,32                  ,auto                ,0.00229237          ,0.000181944
4194304             ,32                  ,runtime             ,0.370131            ,0.035461
4194304             ,64                  ,static              ,0.00406302          ,0.000344272
4194304             ,64                  ,static[1]           ,0.0044276           ,0.000602538
4194304             ,64                  ,static[2]           ,0.00343701          ,0.000389813
4194304             ,64                  ,static[4]           ,0.00319416          ,0.000215412
4194304             ,64                  ,static[8]           ,0.00281392          ,0.000170095
4194304             ,64                  ,static[16]          ,0.00273323          ,0.000153513
4194304             ,64                  ,static[32]          ,0.00271646          ,0.000175076
4194304             ,64                  ,static[64]          ,0.00265604          ,0.000134201
4194304             ,64                  ,static[128]         ,0.00257401          ,0.000135947
4194304             ,64                  ,dynamic             ,0.353756            ,0.023761
4194304             ,64                  ,dynamic[1]          ,0.346609            ,0.0221885
4194304             ,64                  ,dynamic[2]          ,0.200548            ,0.0200686
4194304             ,64                  ,dynamic[4]          ,0.116167            ,0.0132364
4194304             ,64                  ,dynamic[8]          ,0.0763941           ,0.00903979
4194304             ,64                  ,dynamic[16]         ,0.0523999           ,0.00549262
4194304             ,64                  ,dynamic[32]         ,0.0385137           ,0.00245756
4194304             ,64                  ,dynamic[64]         ,0.0293949           ,0.00278535
4194304             ,64                  ,dynamic[128]        ,0.0204465           ,0.00457544
4194304             ,64                  ,guided              ,0.00277683          ,0.000198223
4194304             ,64                  ,guided[1]           ,0.00274916          ,0.000156338
4194304             ,64                  ,guided[2]           ,0.00266712          ,0.000144853
4194304             ,64                  ,guided[4]           ,0.00281528          ,0.000234002
4194304             ,64                  ,guided[8]           ,0.00269178          ,0.000168965
4194304             ,64                  ,guided[16]          ,0.00269897          ,0.00019331
4194304             ,64                  ,guided[32]          ,0.00272623          ,0.000240824
4194304             ,64                  ,guided[64]          ,0.00259429          ,0.000136826
4194304             ,64                  ,guided[128]         ,0.00270308          ,0.000289304
4194304             ,64                  ,auto                ,0.0028156           ,0.000257128
4194304             ,64                  ,runtime             ,0.365143            ,0.0203469
4194304             ,128                 ,static              ,0.00345056          ,0.000478281
4194304             ,128                 ,static[1]           ,0.00665768          ,0.00104712
4194304             ,128                 ,static[2]           ,0.00565621          ,0.000859993
